winner;from;to
00002000;639368;639482
00002000;639826;639939
00002000;640284;640396
00002000;640742;640853
00002000;641200;641310
00002000;641658;641767
00002000;642116;642224
00002000;642574;642681
00002000;643032;643138
00002000;643490;643595
00002000;643948;644052
00002000;644406;644509
00002000;644864;644966
00002000;645322;645423
00002000;645780;645880
00002000;646238;646337
00002000;646696;646794
00002000;647154;647251
00002000;647612;647708
00002000;648070;648165
00002000;648528;648622
00002000;648986;649079
00002000;649444;649536
00002000;649902;649993
00002000;650360;650450
00002000;650818;650907
00002000;651276;651364
00002000;651734;651821
00002000;652192;652278
00002000;652650;652735
00002000;653108;653192
00002000;653566;653649
00002000;654024;654106
00002000;654482;654563
00002000;654940;655021
00002000;655398;655479
00002000;655856;655937
00002000;656314;656395
00002000;656772;656853
00002000;657230;657311
00002000;657688;657769
00002000;658146;658227
00002000;658604;658685
00002000;659062;659143
00002000;659520;659601
00002000;659978;660059
00002000;660436;660517
00002000;660894;660975
00002000;661352;661433
00002000;661810;661891
00002000;662268;662349
00002000;662726;662807
00002000;663184;663265
00002000;663642;663723
00002000;664100;664181
00002000;664558;664639
00002000;665016;665097
00002000;665474;665555
00002000;665932;666013
00002000;666390;666471
00002000;666848;666929
00002000;667306;667387
00002000;667764;667845
00002000;668222;668303
00002000;668680;668761
00002000;669138;669219
00002000;669596;669677
00002000;670054;670135
00002000;670512;670610
00002000;670970;671069
00002000;671428;671528
00002000;671886;671987
00002000;672344;672446
00002000;672802;672905
00002000;673260;673364
00002000;673718;673823
00002000;674176;674282
00002000;674634;674741
00002000;675092;675200
00002000;675550;675659
00002000;676008;676118
00002000;676466;676577
00002000;676924;677036
00002000;677382;677495
00002000;677840;677954
00002000;678298;678413
00002000;678756;678872
00002000;679214;679331
00002000;679672;679790
00002000;680130;680249
00002000;680588;680707
00002000;681046;681165
00002000;681504;681623
00002000;681962;682081
00002000;682420;682539
00002000;682878;682997
00002000;683336;683455
00002000;683794;683913
00002000;684252;684371
00002000;684710;684829
00002000;685168;685287
00002000;685626;685745
00002000;686084;686203
00002000;686542;686661
00002000;687000;687119
00002000;687458;687577
00002000;687916;688035
00002000;688374;688493
00002000;688832;688951
00002000;689290;689409
00002000;689748;689867
00002000;690206;690325
00002000;690664;690783
00002000;691122;691241
00002000;691580;691699
00002000;692038;692157
00002000;692496;692615
00002000;692954;693073
00002000;693412;693530
00002000;693870;693987
00002000;694328;694444
00002000;694786;694901
00002000;695244;695358
00002000;695702;695815
00002000;696160;696272
00002000;696618;696729
00002000;697076;697186
00002000;697534;697643
00002000;697992;698100
00002000;698450;698557
00002000;698908;699014
00002000;699366;699471
00002000;699824;699928
00002000;700282;700385
00002000;700740;700842
00002000;701198;701299
00002000;701656;701756
00002000;702114;702213
00002000;702572;702670
00002000;703030;703127
00002000;703488;703584
00002000;703946;704041
00002000;704404;704498
00002000;704862;704955
00002000;705320;705412
00002000;705778;705869
00002000;706236;706326
00002000;706694;706783
00002000;707152;707240
00002000;707610;707697
00002000;708068;708154
00002000;708526;708611
00002000;708984;709068
00002000;709442;709525
00002000;709900;709982
00002000;710358;710439
00002000;710816;710897
00002000;711274;711355
00002000;711732;711813
00002000;712190;712271
00002000;712648;712729
00002000;713106;713187
00002000;713564;713645
00002000;714022;714103
00002000;714480;714561
00002000;714938;715019
00002000;715396;715477
00002000;715854;715935
00002000;716312;716393
00002000;716770;716851
00002000;717228;717309
00002000;717686;717767
00002000;718144;718225
00002000;718602;718683
00002000;719060;719141
00002000;719518;719599
00002000;719976;720057
00002000;720434;720515
00002000;720892;720973
00002000;721350;721431
00002000;721808;721889
00002000;722266;722347
00002000;722724;722805
00002000;723182;723263
00002000;723640;723721
00002000;724098;724179
00002000;724556;724637
00002000;725014;725095
00002000;725472;725553
00002000;725930;726011
00002000;726388;726486
00002000;726846;726945
00002000;727304;727404
00002000;727762;727863
00002000;728220;728322
00002000;728678;728781
00002000;729136;729240
00002000;729594;729699
00002000;730052;730158
00002000;730510;730617
00002000;730968;731076
00002000;731426;731535
00002000;731884;731994
00002000;732342;732453
00002000;732800;732912
00002000;733258;733371
00002000;733716;733830
00002000;734174;734289
00002000;734632;734748
00002000;735090;735207
00002000;735548;735666
00002000;736006;736125
00002000;736464;736583
00002000;736922;737041
00002000;737380;737499
00002000;737838;737957
00002000;738296;738415
00002000;738754;738873
00002000;739212;739331
00002000;739670;739789
00002000;740128;740247
00002000;740586;740705
00002000;741044;741163
00002000;741502;741621
00002000;741960;742079
00002000;742418;742537
00002000;742876;742995
00002000;743334;743453
00002000;743792;743911
00002000;744250;744369
00002000;744708;744827
00002000;745166;745285
00002000;745624;745743
00002000;746082;746201
00002000;746540;746659
00002000;746998;747117
00002000;747456;747575
00002000;747914;748033
00002000;748372;748491
00002000;748830;748949
00002000;749288;749406
00002000;749746;749863
00002000;750204;750320
00002000;750662;750777
00002000;751120;751234
00002000;751578;751691
00002000;752036;752148
00002000;752494;752605
00002000;752952;753062
00002000;753410;753519
00002000;753868;753976
00002000;754326;754433
00002000;754784;754890
00002000;755242;755347
00002000;755700;755804
00002000;756158;756261
00002000;756616;756718
00002000;757074;757175
00002000;757532;757632
00002000;757990;758089
00002000;758448;758546
00002000;758906;759003
00002000;759364;759460
00002000;759822;759917
00002000;760280;760374
00002000;760738;760831
00002000;761196;761288
00002000;761654;761745
00002000;762112;762202
00002000;762570;762659
00002000;763028;763116
00002000;763486;763573
00002000;763944;764030
00002000;764402;764487
00002000;764860;764944
00002000;765318;765401
00002000;765776;765858
00002000;766234;766315
00002000;766692;766773
00002000;767150;767231
00002000;767608;767689
00002000;768066;768147
00002000;768524;768605
00002000;768982;769063
00002000;769440;769521
00002000;769898;769979
00002000;770356;770437
00002000;770814;770895
00002000;771272;771353
00002000;771730;771811
00002000;772188;772269
00002000;772646;772727
00002000;773104;773185
00002000;773562;773643
00002000;774020;774101
00002000;774478;774559
00002000;774936;775017
00002000;775394;775475
00002000;775852;775933
00002000;776310;776391
00002000;776768;776849
00002000;777226;777307
00002000;777684;777765
00002000;778142;778223
00002000;778600;778681
00002000;779058;779139
00002000;779516;779597
00002000;779974;780055
00002000;780432;780513
00002000;780890;780971
00002000;781348;781429
00002000;781806;781887
00002000;782264;782362
00002000;782722;782821
00002000;783180;783280
00002000;783638;783739
00002000;784096;784198
00002000;784554;784657
00002000;785012;785116
00002000;785470;785575
00002000;785928;786034
00002000;786386;786493
00002000;786844;786952
00002000;787302;787411
00002000;787760;787870
00002000;788218;788329
00002000;788676;788788
00002000;789134;789247
00002000;789592;789706
00002000;790050;790165
00002000;790508;790624
00002000;790966;791083
00002000;791424;791542
00002000;791882;792001
00002000;792340;792459
00002000;792798;792917
00002000;793256;793375
00002000;793714;793833
00002000;794172;794291
00002000;794630;794749
00002000;795088;795207
00002000;795546;795665
00002000;796004;796123
00002000;796462;796581
00002000;796920;797039
00002000;797378;797497
00002000;797836;797955
00002000;798294;798413
00002000;798752;798871
00002000;799210;799329
00002000;799668;799787
00002000;800126;800245
00002000;800584;800703
00002000;801042;801161
00002000;801500;801619
00002000;801958;802077
00002000;802416;802535
00002000;802874;802993
00002000;803332;803451
00002000;803790;803909
00002000;804248;804367
00002000;804706;804825
00002000;805164;805282
00002000;805622;805739
00002000;806080;806196
00002000;806538;806653
00002000;806996;807110
00002000;807454;807567
00002000;807912;808024
00002000;808370;808481
00002000;808828;808938
00002000;809286;809395
00002000;809744;809852
00002000;810202;810309
00002000;810660;810766
00002000;811118;811223
00002000;811576;811680
00002000;812034;812137
00002000;812492;812594
00002000;812950;813051
00002000;813408;813508
00002000;813866;813965
00002000;814324;814422
00002000;814782;814879
00002000;815240;815336
00002000;815698;815793
00002000;816156;816250
00002000;816614;816707
00002000;817072;817164
00002000;817530;817621
00002000;817988;818078
00002000;818446;818535
00002000;818904;818992
00002000;819362;819449
00002000;819820;819906
00002000;820278;820363
00002000;820736;820820
00002000;821194;821277
00002000;821652;821734
00002000;822110;822191
00002000;822568;822649
00002000;823026;823107
00002000;823484;823565
00002000;823942;824023
00002000;824400;824481
00002000;824858;824939
00002000;825316;825397
00002000;825774;825855
00002000;826232;826313
00002000;826690;826771
00002000;827148;827229
00002000;827606;827687
00002000;828064;828145
00002000;828522;828603
00002000;828980;829061
00002000;829438;829519
00002000;829896;829977
00002000;830354;830435
00002000;830812;830893
00002000;831270;831351
00002000;831728;831809
00002000;832186;832267
00002000;832644;832725
00002000;833102;833183
00002000;833560;833641
00002000;834018;834099
00002000;834476;834557
00002000;834934;835015
00002000;835392;835473
00002000;835850;835931
00002000;836308;836389
00002000;836766;836847
00002000;837224;837305
00002000;837682;837763
00002000;838140;838238
00002000;838598;838697
00002000;839056;839156
00002000;839514;839615
00002000;839972;840074
00002000;840430;840533
00002000;840888;840992
00002000;841346;841451
00002000;841804;841910
00002000;842262;842369
00002000;842720;842828
00002000;843178;843287
00002000;843636;843746
00002000;844094;844205
00002000;844552;844664
00002000;845010;845123
00002000;845468;845582
00002000;845926;846041
00002000;846384;846500
00002000;846842;846959
00002000;847300;847418
00002000;847758;847877
00002000;848216;848335
00002000;848674;848793
00002000;849132;849251
00002000;849590;849709
00002000;850048;850167
00002000;850506;850625
00002000;850964;851083
00002000;851422;851541
00002000;851880;851999
00002000;852338;852457
00002000;852796;852915
00002000;853254;853373
00002000;853712;853831
00002000;854170;854289
00002000;854628;854747
00002000;855086;855205
00002000;855544;855663
00002000;856002;856121
00002000;856460;856579
00002000;856918;857037
00002000;857376;857495
00002000;857834;857953
00002000;858292;858411
00002000;858750;858869
00002000;859208;859327
00002000;859666;859785
00002000;860124;860243
00002000;860582;860701
00002000;861040;861158
00002000;861498;861615
00002000;861956;862072
00002000;862414;862529
00002000;862872;862986
00002000;863330;863443
00002000;863788;863900
00002000;864246;864357
00002000;864704;864814
00002000;865162;865271
00002000;865620;865728
00002000;866078;866185
00002000;866536;866642
00002000;866994;867099
00002000;867452;867556
00002000;867910;868013
00002000;868368;868470
00002000;868826;868927
00002000;869284;869384
00002000;869742;869841
00002000;870200;870298
00002000;870658;870755
00002000;871116;871212
00002000;871574;871669
00002000;872032;872126
00002000;872490;872583
00002000;872948;873040
00002000;873406;873497
00002000;873864;873954
00002000;874322;874411
00002000;874780;874868
00002000;875238;875325
00002000;875696;875782
00002000;876154;876239
00002000;876612;876696
00002000;877070;877153
00002000;877528;877610
00002000;877986;878067
00002000;878444;878525
00002000;878902;878983
00002000;879360;879441
00002000;879818;879899
00002000;880276;880357
00002000;880734;880815
00002000;881192;881273
00002000;881650;881731
00002000;882108;882189
00002000;882566;882647
00002000;883024;883105
00002000;883482;883563
00002000;883940;884021
00002000;884398;884479
00002000;884856;884937
00002000;885314;885395
00002000;885772;885853
00002000;886230;886311
00002000;886688;886769
00002000;887146;887227
00002000;887604;887685
00002000;888062;888143
00002000;888520;888601
00002000;888978;889059
00002000;889436;889517
00002000;889894;889975
00002000;890352;890433
00002000;890810;890891
00002000;891268;891349
00002000;891726;891807
00002000;892184;892265
00002000;892642;892723
00002000;893100;893181
00002000;893558;893639
00002000;894016;894114
00002000;894474;894573
00002000;894932;895032
00002000;895390;895491
00002000;895848;895950
00002000;896306;896409
00002000;896764;896868
00002000;897222;897327
00002000;897680;897786
00002000;898138;898245
00002000;898596;898704
00002000;899054;899163
00002000;899512;899622
00002000;899970;900081
00002000;900428;900540
00002000;900886;900999
00002000;901344;901458
00002000;901802;901917
00002000;902260;902376
00002000;902718;902835
00002000;903176;903294
00002000;903634;903753
00002000;904092;904211
00002000;904550;904669
00002000;905008;905127
00002000;905466;905585
